품목별,2003,,품목별,2004,,품목별,2006,,품목별,2007,,품목별,2008,,품목별,2009,,품목별,2011,,품목별,2012,,품목별,2013,,품목별 ,2012,,품목별,2016,,품목별,2017,,품목별,2018,,품목별,2019,,품목별,2021
품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별 ,출하금액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원)
냉동 고등어,27439,,멸치 건제품,52961,,갑각류 냉동품,39001,,  굴 통조림,15960,,  꽁치통조림,18616,,  멸치 건제품,94606,,  꽁치통조림,15498,,  굴 통조림,11213,,꽁치통조림,14247,,꽁치통조림,17875,,굴 통조림,20013,,골뱅이통조림,60794,,골뱅이통조림,53855,,굴 통조림,19206,, 베이컨,   232 623
동태,52020,,오징어류 건제품,63801,,연체동물 냉동품,135523,,  꽁치통조림,17118,,  기타 수산동물 통조림,5494,,  오징어류 건제품,49581,,  기타 수산동물 통조림,14471,,  꽁치통조림,10774,,기타 수산동물 통조림,14285,,기타 수산동물 통조림,22284,,꽁치통조림,14595,,굴 통조림,18029,,굴 통조림,11545,,꽁치통조림,18548,, 햄(가축),   976 813
기타 어류 및 부산물의 냉동품,123143,,어류의 채(건조한 것),43221,,명태 건제품,95779,,  조개통조림,...,,  명태 건제품,86940,,  어류의 채(건조한 것),50073,,  명태 건제품,118030,,  기타 수산동물 통조림,17443,,명태 건제품,109474,,명태 건제품,128329,,기타 수산동물 통조림,38525,,꽁치통조림,15657,,꽁치통조림,16167,,조개통조림,X,, 소시지(축육),   494 580
갑각류 냉동품,35501,,기타 수산동물 및 부산물 건제품,56460,,멸치 건제품,113280,,  기타 수산동물 통조림,5794,,  멸치 건제품,80455,,  기타 소건품,21214,,  멸치 건제품,127950,,  명태 건제품,105983,,멸치 건제품,122679,,멸치 건제품,128062,,명태 건제품,168126,,기타 수산동물 통조림,37748,,기타 수산동물 통조림,41083,,기타 수산동물 통조림,36898,, 기타 육지동물 소시지 유사제품,   546 484
연체동물 냉동품,166224,,멸치젓류,30967,,오징어류 건제품,69894,,  명태 건제품,76303,,  오징어류 건제품,38200,,  기타 자건품,14493,,  오징어류 건제품,29376,,  멸치 건제품,108505,,오징어류 건제품,24412,,오징어류 건제품,23551,,멸치 건제품,97304,,명태 건제품,170954,,명태 건제품,165957,,명태 건제품,185283,, 기타 고기가공품,  1 270 397
명태 건제품,91104,,명란젓류,84604,,어류의 채(건조한 것),39101,,  멸치 건제품,62605,,  어류의 채(건조한 것),45629,,  기타 수산동물 및 부산물 건제품,6783,,  어류의 채(건조한 것),53570,,  오징어류 건제품,35199,,어류의 채(건조한 것),42348,,어류의 채(건조한 것),53137,,오징어류 건제품,17609,,멸치 건제품,119282,,멸치 건제품,132720,,멸치 건제품,133660,, 어묵 및 유사가공품,   803 136
멸치 건제품,74066,,기타 젓갈류,122341,,기타 수산동물 및 부산물 건제품,47781,,  오징어류 건제품,39005,,  기타 소건품,9618,,  멸치젓류,14562,,  기타 소건품,78059,,  어류의 채(건조한 것),46732,,기타 소건품,10857,,기타 소건품,11962,,어류의 채(건조한 것),67824,,오징어류 건제품,15913,,오징어류 건제품,27249,,오징어류 건제품,35721,, 어육 소시지 및 어묵햄,   255 916
오징어류 건제품,60736,,어류 염장품,158417,,멸치젓류,31212,,  어류의 채(건조한 것),30326,,  기타 자건품,4796,,  명란젓 및 창란젓,76618,,  기타 자건품,19870,,  기타 소건품,75066,,기타 자건품,25490,,기타 자건품,21742,,기타 소건품,24347,,어류의 채(건조한 것),70021,,어류의 채(건조한 것),64322,,어류의 채(건조한 것),71404,, 조미오징어,   327 972
어류의 채(건조한 것),30951,,김,362905,,명란젓류,93803,,  기타 소건품,9110,,  기타 수산동물 및 부산물 건제품,31424,,  기타 젓갈류,113395,,  기타 수산동물 및 부산물 건제품,7585,,  기타 자건품,9775,,기타 수산동물 및 부산물 건제품,5727,,기타 수산동물 및 부산물 건제품,7389,,기타 자건품,24329,,기타 소건품,16626,,기타 소건품,16029,,기타 소건품,22977,, 조미쥐치포,   45 487
기타 수산동물 및 부산물 건제품,54250,,미역,109223,,기타 젓갈류,123092,,  기타 자건품,6315,,  멸치젓류,19893,,  어류 염장품,197116,,  멸치젓류,13273,,  기타 수산동물 및 부산물 건제품,3483,,멸치젓류,8068,,멸치젓류,8026,,기타 수산동물 및 부산물 건제품,7701,,기타 자건품,18451,,기타 자건품,21637,,기타 자건품,27357,, 기타 조미조제식품 및 어류훈제품,   48 982
멸치젓류,44122,,기타 해조류 가공품,94460,,어류 염장품,193494,,  기타 수산동물 및 부산물 건제품,9599,,  명란젓 및 창란젓,52638,,  냉동 참치,184836,,  명란젓 및 창란젓,76037,,  멸치젓류,17198,,명란젓 및 창란젓,76234,,명란젓 및 창란젓,62026,,멸치젓류,3324,,기타 수산동물 및 부산물 건제품,8424,,기타 수산동물 및 부산물 건제품,10647,,기타 수산동물 및 부산물 건제품,8942,, 기타 수산동물 조리가공품,   123 538
명란젓류,103279,,비식용 어분,26178,,김,480152,,  멸치젓류,14840,,  기타 젓갈류,97986,,  냉동 고등어,38884,,  기타 젓갈류,74833,,  명란젓 및 창란젓,73219,,기타 젓갈류,85806,,기타 젓갈류,75774,,명란젓 및 창란젓,67562,,멸치젓류,6745,,멸치젓류,7100,,멸치젓류,6297,, 참치통조림,   700 819
기타 젓갈류,111809,,농축 과실즙 및 채소즙,72124,,미역,97395,,  명란젓 및 창란젓,52250,,  어류 염장품,182621,,  동태,3508,,  어류 염장품,173590,,  기타 젓갈류,109491,,어류 염장품,145575,,어류 염장품,170165,,기타 젓갈류,89191,,명란젓 및 창란젓,104784,,명란젓 및 창란젓,107319,,명란젓 및 창란젓,98340,, 골뱅이통조림,   75 484
어류 염장품,90797,,과실 및 채소 주스,84143,,기타 해조류 가공품,96311,,  기타 젓갈류,101854,,  냉동 참치,217387,,  기타 어류 및 부산물의 냉동품,140307,,  냉동 참치,288586,,  어류 염장품,150870,,냉동 참치,299462,,냉동 참치,260138,,어류 염장품,174358,,기타 젓갈류,108372,,기타 젓갈류,141450,,기타 젓갈류,140589,, 굴 통조림,   23 545
김,319433,,과실 통조림,68440,,비식용 어분,27528,,  어류 염장품,154094,,  냉동 고등어,26775,,  갑각류 냉동품,25803,,  냉동 고등어,85489,,  냉동 참치,293398,,냉동 고등어,75454,,냉동 고등어,83913,,냉동 참치,295108,,어류 염장품,140224,,어류 염장품,149885,,어류 염장품,161370,, 꽁치통조림,   20 204
미역,115503,,잼 및 젤리 통조림,143831,,기타 수생동물 가공품,...,,  냉동 참치,199532,,  동태,5064,,  연체동물 냉동품,149576,,  동태,4390,,  냉동 고등어,84778,,동태,17309,,동태,17950,,냉동 고등어,123515,,냉동 참치,282806,,냉동 참치,260063,,냉동 참치,277072,, 조개통조림, X
기타 해조류 가공품,98832,,냉동 과실,31619,,농축 과실즙 및 채소즙,114599,,  냉동 고등어,30720,,  기타 어류 및 부산물의 냉동품,143085,,"  어육(신선 및 냉동한 것, 등뼈 제거)",245397,,  기타 어류 및 부산물의 냉동품,130357,,  동태,7154,,기타 어류 및 부산물의 냉동품,139524,,기타 어류 및 부산물의 냉동품,168876,,동태,24737,,냉동 고등어,120558,,냉동 고등어,108534,,냉동 고등어,125065,, 기타 수산동물 통조림,   20 945
비식용 어분,23370,,기타 과실가공품,16975,,과실 및 채소 주스,127572,,  동태,21489,,  갑각류 냉동품,24813,,  비식용 어분,33002,,  갑각류 냉동품,46618,,  기타 어류 및 부산물의 냉동품,148471,,갑각류 냉동품,47223,,갑각류 냉동품,63617,,기타 어류 및 부산물의 냉동품,166185,,동태,47620,,동태,75333,,동태,62997,, 명태 건제품,   179 456
기타 수생동물 가공품,...,,김치,686425,,과실 통조림,50115,,  기타 어류 및 부산물의 냉동품,125182,,  연체동물 냉동품,94742,,  기타 수산동물 가공품,29697,,  연체동물 냉동품,206666,,  갑각류 냉동품,41507,,연체동물 냉동품,139619,,연체동물 냉동품,184149,,갑각류 냉동품,75312,,기타 어류 및 부산물의 냉동품,195527,,기타 어류 및 부산물의 냉동품,218072,,기타 어류 및 부산물의 냉동품,226363,, 멸치 건제품,   132 062
농축 포도즙,2428,,단무지,67423,,잼 및 젤리 통조림,90888,,  갑각류 냉동품,37571,,"  어육(신선 및 냉동한 것, 등뼈 제거)",193328,,  어류 부산물(신선 및 냉동한 것),27424,,"  어육(신선 및 냉동한 것, 등뼈 제거)",319462,,  연체동물 냉동품,188290,,"어육(신선 및 냉동한 것, 등뼈 제거)",313461,,"어육(신선 및 냉동한 것, 등뼈 제거)",349012,,연체동물 냉동품,234557,,갑각류 냉동품,119023,,갑각류 냉동품,79485,,갑각류 냉동품,77853,, 오징어류 건제품,   43 843
농축 사과즙,8908,,기타 과실 및 채소 절임식품,94325,,냉동 과실,18729,,  연체동물 냉동품,95094,,  비식용 어분,24724,,  김,474993,,  비식용 어분,25927,,"  어육(신선 및 냉동한 것, 등뼈 제거)",339592,,비식용 어분,24031,,비식용 어분,23545,,"어육(신선 및 냉동한 것, 등뼈 제거)",500482,,연체동물 냉동품,280678,,연체동물 냉동품,298529,,연체동물 냉동품,341394,, 어류의 채(건조한 것),   69 463
기타 농축 과실즙 및 채소즙,49939,,채소 통조림,11448,,기타 과실가공품,31740,,"  어육(신선 및 냉동한 것, 등뼈 제거)",165610,,  기타 수산동물 가공품,6488,,  미역,92078,,  기타 수산동물 가공품,21561,,  비식용 어분,26319,,기타 수산동물 가공품,27506,,기타 수산동물 가공품,29600,,비식용 어분,28531,,"어육(신선 및 냉동한 것, 등뼈 제거)",515386,,"어육(신선 및 냉동한 것, 등뼈 제거)",524783,,"어육(신선 및 냉동한 것, 등뼈 제거)",564634,, 기타 소건품,   37 298
오렌지 주스,13707,,건조 채소,84533,,김치,769915,,  비식용 어분,14775,,  어류 부산물(신선 및 냉동한 것),53215,,  톳,16965,,  어류 부산물(신선 및 냉동한 것),16046,,  기타 수산동물 가공품,6469,,어류 부산물(신선 및 냉동한 것),20757,,어류 부산물(신선 및 냉동한 것),26961,,기타 수산동물 가공품,41269,,비식용 어분,20957,,비식용 어분,20960,,비식용 어분,21164,, 기타 자건품,   9 311
포도주스,3259,,기타 채소가공품,113172,,단무지,87480,,  기타 수산동물 가공품,1312,,  김,450728,,  기타 해조류 가공품,52812,,  김,617879,,  어류 부산물(신선 및 냉동한 것),22216,,김,816029,,김,857367,,어류 부산물(신선 및 냉동한 것),27047,,기타 수산동물 가공품,41609,,기타 수산동물 가공품,39147,,기타 수산동물 가공품,28856,, 기타 수산동물 및 부산물 건제품,   11 678
사과주스,911,,식용 지방(육지동물의 것),56609,,기타 과실 및 채소 절임식품,124334,,  어류 부산물(신선 및 냉동한 것),42071,,  미역,94851,,  김치,945522,,  미역,144206,,  김,688037,,미역,125122,,미역,169434,,김,1260065,,어류 부산물(신선 및 냉동한 것),26377,,어류 부산물(신선 및 냉동한 것),28412,,어류 부산물(신선 및 냉동한 것),30016,, 멸치젓류,   6 322
기타 과실주스,43749,,비식용 지방(육지동물의 것),41117,,채소 통조림,6896,,  김,353136,,  톳,16577,,  단무지,134617,,  톳,33851,,  미역,139665,,톳,24800,,톳,23157,,미역,160497,,김,1465616,,김,1503624,,김,1555517,, 명란젓 및 창란젓,   130 830
채소 주스,9594,,수산동물 조유(원유),9554,,건조 채소,88911,,  미역,97958,,  기타 해조류 가공품,54466,,  기타 과실 및 채소 절임식품,97428,,  기타 해조류 가공품,69179,,  톳,26178,,기타 해조류 가공품,53143,,기타 해조류 가공품,74809,,톳,40057,,미역,169858,,미역,158858,,미역,157777,, 기타 젓갈류,   179 978
과실 통조림,74711,,동물성 지방 부산물,60117,,기타 채소가공품,156145,,  톳,9183,,  김치,796746,,  오렌지원액,...,,  김치,1000320,,  기타 해조류 가공품,84413,,김치,1096299,,김치,1120614,,기타 해조류 가공품,72285,,톳,37818,,톳,30116,,톳,30420,, 어류 염장품,   196 470
잼 및 젤리 통조림,155587,,참기름,116934,,식용 지방(육지동물의 것),58699,,  기타 해조류 가공품,40442,,  단무지,132016,,  농축 과실즙,78927,,  단무지,187322,,  김치,1015319,,단무지,259562,,단무지,285725,,김치,1175109,,기타 해조류 가공품,95630,,기타 해조류 가공품,126361,,기타 해조류 가공품,130003,, 냉동 참치,   264 756
건조 또는 탈수 과실,4951,,들기름,7908,,비식용 지방(육지동물의 것),45923,,  김치,751665,,  기타 과실 및 채소 절임식품,78106,,  농축 채소즙,47349,,  기타 과실 및 채소 절임식품,171542,,  단무지,221950,,기타 과실 및 채소 절임식품,206785,,기타 과실 및 채소 절임식품,207169,,단무지,262843,,김치,1282919,,김치,1338935,,김치,1345997,, 냉동 고등어,   161 387
냉동 과실,54286,,옥수수 원유(압착한 것),6329,,수산동물 조유(원유),9866,,  단무지,88593,,  오렌지원액,...,,  과실주스,80159,,  오렌지원액,21651,,  기타 과실 및 채소 절임식품,187928,,오렌지원액,11706,,오렌지원액,18385,,기타 과실 및 채소 절임식품,212078,,단무지,268203,,단무지,302181,,단무지,305799,, 동태,   47 090
기타 과실가공품,17927,,기타 식물성 원유(압착한 것),17729,,동물성 지방 부산물,62638,,  기타 과실 및 채소 절임식품,98098,,  농축 과실즙,78339,,  채소주스,29552,,  농축 과실즙,88751,,  오렌지원액,27794,,농축 과실즙,93728,,농축 과실즙,149701,,오렌지원액,8462,,기타 과실 및 채소 절임식품,263041,,기타 과실 및 채소 절임식품,270877,,기타 과실 및 채소 절임식품,285856,, 기타 어류 및 부산물의 냉동품,   309 114
김치,619338,,대두박,203145,,참기름,138210,,  오렌지원액,...,,  농축 채소즙,40647,,  과실 통조림,49562,,  농축 채소즙,77373,,  농축 과실즙,91761,,농축 채소즙,137415,,농축 채소즙,126761,,농축 과실즙,155431,,오렌지원액,X,,오렌지원액,X,,오렌지원액,X,, 갑각류 냉동품,   82 291
단무지,66238,,기타 식물성 유박,20246,,들기름,8486,,  농축 과실즙,121977,,  과실주스,44438,,  잼 및 젤리 통조림,138650,,  과실주스,79373,,  농축 채소즙,128025,,과실주스,210707,,과실주스,110065,,농축 채소즙,149911,,농축 과실즙,170285,,농축 과실즙,187244,,농축 과실즙,262259,, 연체동물 냉동품,   352 305
기타 과실 및 채소 절임식품,153709,,콩기름,412567,,옥수수 원유(압착한 것),...,,  농축 채소즙,17654,,  채소주스,34668,,  냉동 과실,21018,,  채소주스,62867,,  과실주스,118944,,채소주스,42277,,채소주스,69488,,과실주스,137459,,농축 채소즙,201482,,농축 채소즙,182392,,농축 채소즙,155165,," 어육(신선 및 냉동한 것, 등뼈 제거)",   678 810
버섯 통조림,2321,,옥수수기름,114983,,기타 식물성 원유(압착한 것),43623,,  과실주스,48562,,  과실 통조림,65415,,  기타 과실가공품,23533,,  과실 통조림,50052,,  채소주스,62884,,과실 통조림,64048,,과실 통조림,51243,,채소주스,58456,,과실주스,143470,,과실주스,107118,,과실주스,110141,, 비식용 어분,   30 385
야채 통조림,6479,,마가린,66895,,대두박,176965,,  채소주스,20767,,  잼 및 젤리 통조림,104911,,  채소 통조림,13607,,  잼 및 젤리 통조림,132277,,  과실 통조림,68733,,잼 및 젤리 통조림,156756,,잼 및 젤리 통조림,165319,,과실 통조림,64090,,채소주스,68370,,채소주스,62380,,채소주스,41121,, 기타 수산동물 가공품,   24 492
건조 채소,45775,,쇼트닝,87987,,기타 식물성 유박,59198,,  과실 통조림,53616,,  냉동 과실,12220,,  건조 채소,78102,,  냉동 과실,39841,,  잼 및 젤리 통조림,186218,,냉동 과실,43178,,냉동 과실,54121,,잼 및 젤리 통조림,146016,,과실 통조림,48622,,과실 통조림,54376,,과실 통조림,49625,, 어류 부산물(신선 및 냉동한 것),   44 177
냉동 채소,3723,,기타 식물성 정제유 및 가공유,74569,,콩기름,329930,,  잼 및 젤리 통조림,108532,,  기타 과실가공품,19970,,  기타 채소가공품,190235,,  기타 과실가공품,54531,,  냉동 과실,46609,,기타 과실가공품,68200,,기타 과실가공품,69883,,냉동 과실,43013,,잼 및 젤리 통조림,168488,,잼 및 젤리 통조림,197813,,잼 및 젤리 통조림,175788,, 김,  1 743 871
기타 채소가공품,81108,,시유,2011985,,옥수수기름,99623,,  냉동 과실,15423,,  채소 통조림,9778,,  견과 가공품,47287,,  채소 통조림,11187,,  기타 과실가공품,59071,,채소 통조림,8392,,채소 통조림,7007,,기타 과실가공품,112146,,냉동 과실,36477,,냉동 과실,38063,,냉동 과실,34441,, 미역,   155 854
식용 지방(육지동물의 것),60998,,분유,448982,,마가린,63980,,  기타 과실가공품,48779,,  건조 채소,117060,,  식용 지방(육지동물의 것),106361,,  건조 채소,78591,,  채소 통조림,12964,,건조 채소,80092,,건조 채소,70043,,채소 통조림,12015,,기타 과실가공품,94824,,기타 과실가공품,103480,,기타 과실가공품,122283,, 톳,   17 069
