가죽슬리퍼,4707,TRUE,,,,,,,견편조물,92034,,견편조물,97192,,고령토(채굴),3510,,골판지상자,3670968,,고추장,276390,,골판지제조기,15695,,고추가루,198954,,광선치료기,365022,,광섬유케이블,542757,,관악기,X,,과실통조림,49625,,과실주스,140232
가죽샌달,18255,TRUE,,,,,,,견사및견방사,...,,견사및견방사,...,,고구마전분,10763,,골판지,739123,,고추가루,219087,,골판지원지,1966099,,고장력철근,2426901,,광물처리장비부품,16196,,광섬유,X,,과실통조림,54376,,과실주스,110141,,과실음료,799930
가죽및신발제조기계,44831,TRUE,,,,,,,견과가공품,55156,,견과가공품,45137,,계전기,181497,,골뱅이통조림,44925,,고장력철근,2202830,,골판지상자,3951463,,고압차단기(1000v이상),788120,,"광물용파쇄,마쇄및선별기",210961,,광선치료기,377305,,과실주스,107118,,과실음료,673546,,과산화수소,697032
가죽등산화및운동화,298165,TRUE,,,,,,,게임기컨트롤러,...,,건축용금속공작물,1587209,,계산관련기기의전용부품,42795,,고추장,318699,,고압차단기(1000v이상),1480407,,골판지,574866,,고압배전반(전압1000Ｖ이상),1660635,,광디스크드라이브,X,,광물처리장비부품,23038,,과실음료,817773,,과산화수소,531786,,과당,325966
"가죽,가방및신발제조업",4772355,TRUE,,,,,,,건축용금속공작물,1479943,,건조채소,117060,,계란및새알가공품,192246,,고추가루,195282,,고압배전반(전압1000Ｖ이상),1473021,,골뱅이통조림,55710,,고순도이소프탈산,...,,관악기,11449,,"광물용파쇄,마쇄및선별기",270113,,과산화수소,530492,,과당,252492,,공해계측기,388833
가정용환풍기,24406,TRUE,,,,,,,건조채소,101717,,건설용크레인,149488,,경트럭,...,,고장력철근,1810423,,고순도이소프탈산,...,,고추장,258040,,고밀도폴리에틸렌(HDPE),3558069,,과실통조림,64090,,광디스크드라이브,X,,과당,295344,,공해계측기,282817,,공작기계용절삭공구,2273616
가정용품덮개,18481,TRUE,,,,,,,건설용크레인,113806,,건설용천연모래,419461,,경질중유(벙커A유),...,,고압차단기(1000v이상),757306,,고밀도폴리에틸렌,4427947,,고추가루,150423,,고무호스,846773,,과실주스,137459,,관악기,9070,,공해계측기,288005,,공작기계용절삭공구,2206006,,공업용천연모래,78027
가정용펌프,127249,TRUE,,,,,,,건설용천연모래,247528,,건설용쇄석(석회쇄석제외),992564,,경유,24668599,,고압배전반(전압1000Ｖ이상),1040249,,고무호스,870858,,고장력철근,2063217,,고무패킹,1619097,,과실음료,927452,,과실통조림,48622,,공작기계용절삭공구,2322546,,공업용천연모래,104331,,공업용지방산,120906
가정용전자레인지,999319,TRUE,,,,,,,건설용쇄석(석회쇄석제외),827320,,건설용석제품,282994,,경운기,60749,,고순도이소프탈산,...,,고무패킹,1403050,,고압차단기(1000v이상),779155,,고무직물,...,,과산화수소,371655,,과실주스,143470,,공업용천연모래,100502,,공업용지방산,X,,공업용재봉기,49900
가정용전기청소기,555847,TRUE,,,,,,,건설용석제품,284467,,건설용기계부품,2176571,,경승용차,2454374,,고밀도폴리에틸렌,3837422,,고무직물,...,,고압배전반(전압1000Ｖ이상),1359603,,고무줄및밴드,75172,,과당,378491,,과실음료,946694,,공업용지방산,X,,공업용재봉기,54173,,공업용비누,14306
가정용전기식조리기기및난방기기의부품,366491,TRUE,,,,,,,건설용기계부품,1589488,,건물용철물,293413,,경버스,...,,고무호스,621131,,고무줄및밴드,60003,,고순도이소프탈산,...,,고무제품및플라스틱제품제조업,64090909,,공해계측기,169578,,과산화수소,486370,,공업용재봉기,19390,,공업용비누,X,,공업용로,383259
가정용전기식식기건조기,26432,TRUE,,,,,,,건물용철물,288284,,건물용철문,112390,,경강선및피아노선,296161,,고무패킹,1451298,,고무제품및플라스틱제품제조업,58796323,,고밀도폴리에틸렌,3526368,,고무젖꼭지,14481,,공작기계용절삭공구,1915672,,과당,365077,,공업용로,481712,,공업용로,488011,,공업용고무판,97655
가정용전기밥솥,271919,TRUE,,,,,,,건물용철문,78310,,건물석,...,,견편조물,98175,,고무직물,10985,,고무젖꼭지,4504,,고무호스,810637,,고무장화,26781,,공업용천연모래,105447,,공해계측기,224120,,공업용고무판,98634,,공업용고무판,104107,,공업용고무롤,111821
가정용전기믹서기,72489,TRUE,,,,,,,건물석,...,,건과자류,205503,,견과가공품,47287,,고무줄및밴드,52094,,고무장화,14410,,고무패킹,1604446,,고무장갑,75854,,공업용지방산,X,,공작기계용절삭공구,2139121,,공업용고무롤,101384,,공업용고무롤,99476,,공업계기의부품,150481
가정용전기기기의부품,755867,TRUE,,,,,,,건과자류,99585,,건강원제품,36947,,게임기컨트롤러,...,,고무제품및플라스틱제품제조업,54757628,,고무장갑,57373,,고무직물,...,,고무자석,8499,,공업용재봉기,24468,,공업용천연모래,97249,,공업계기의부품,153398,,공업계기의부품,151907,,공압실린더및공압액츄에이터,367968
가정용재봉기,...,TRUE,,,,,,,건강원제품,16707,,거실및서재용목재가구,378306,,건축용금속공작물,1295564,,고무젖꼭지,...,,고무자석,4032,,고무줄및밴드,61220,,고무스폰지및발포성제품,241962,,공업용비누,X,,공업용지방산,X,,공압실린더및공압액츄에이터,332249,,공압실린더및공압액츄에이터,290348,,공기청정기,750293
가정용이동식조명기구,12817,TRUE,,,,,,,거실및서재용목재가구,348509,,개인위생용솔,75724,,건조채소,78102,,고무장화,17395,,고무스폰지및발포성제품,196310,,고무제품및플라스틱제품제조업,62075479,,고무보트,34169,,공업용로,337505,,공업용재봉기,21313,,공기청정기,987272,,공기청정기,1156571,,공기조절장치부품,2162806
가정용식기세척기,56668,TRUE,,,,,,,개인위생용솔,58786,,강괴,424551,,건설용크레인,130258,,고무장갑,72341,,고무보트,29331,,고무젖꼭지,14262,,고무벨트,309279,,공업용고무판,89750,,공업용로,300162,,공기조절장치부품,2101694,,공기조절장치부품,2083342,,골프용품,220491
가정용세탁기,1756935,TRUE,,,,,,,강괴,...,,강관연결구류,2291307,,건설용천연모래,443772,,고무자석,63411,,고무벨트,294339,,고무장화,20356,,고무및플라스틱가공기계부품,158513,,공업용고무롤,162335,,공업용고무판,89517,,골프용품,166744,,골프용품,185500,,골판지제조기,44088
가정용선풍기,74324,TRUE,,,,,,,강관연결구류,1773418,,강관가공품,5098983,,건설용쇄석(석회쇄석제외),1109331,,고무스폰지및발포성제품,209725,,고무및플라스틱가공기계부품,114725,,고무장갑,87388,,고무매트,340792,,공업계기의부품,120163,,공업용고무롤,153968,,골판지제조기,27611,,골판지제조기,25459,,골판지원지,3133989
가정용살균및살충제,137422,TRUE,,,,,,,강관가공품,3586233,,갑각류냉동품,24813,,건설용석제품,290151,,고무보트,...,,고무매트,306417,,고무자석,...,,고무도포직물,86598,,공압실린더및공압액츄에이터,298333,,공업계기의부품,126128,,골판지원지,2545623,,골판지원지,2431736,,골판지상자,5432838
가정용비전기식휴대용조리기기,42525,TRUE,,,,,,,갑각류냉동품,37571,,감압밸브,151585,,건설용기계부품,1523408,,고무벨트,222274,,고무도포직물,67551,,고무스폰지및발포성제품,239216,,고무도포사,3538,,공기청정기,567016,,공압실린더및공압액츄에이터,330106,,골판지상자,4309949,,골판지상자,4401774,,골판지,1210324
가정용비전기식조리및난방기기의부품,200051,TRUE,,,,,,,감압밸브,117642,,감광성반도체소자,1342123,,건물용철물,265934,,고무및플라스틱가공기계부품,115667,,고무도포사,...,,고무보트,29389,,고무관및파이프,132049,,공기조절장치부품,2211025,,공기청정기,705582,,골판지,1064827,,골판지,950409,,골뱅이통조림,75484
가정용라디오,12253,TRUE,,,,,,,감광성반도체소자,922612,,갈바륨강판,491611,,건물용철문,185156,,고무매트,261690,,고무관및파이프,137147,,고무벨트,364435,,고무가공기계,83786,,골프용품,129715,,공기조절장치부품,1971888,,골뱅이통조림,53855,,골뱅이통조림,47941,,곡물혼합분말및반죽,1026541
가정용도자기,164124,TRUE,,,,,,,갈바륨강판,...,,간판및광고진열물(비전기식),315045,,건물석,...,,고무도포직물,55987,,고무가공기계,54798,,고무및플라스틱가공기계부품,90246,,고로슬래그시멘트,717887,,골판지제조기,35687,,골프용품,165685,,곡물혼합분말및반죽,857359,,곡물혼합분말및반죽,881493,,고추장,425420
가정용냉장고,1685621,TRUE,,,,,,,간판및광고진열물(비전기식),292552,,간장,237577,,건과자류,238437,,고무도포사,11320,,고로슬래그시멘트,475386,,고무매트,313277,,고령토(채굴),17657,,골판지원지,1997158,,골판지제조기,33166,,고추장,404235,,고추장,351238,,고추가루,425241
가정용기름보일러,188015,TRUE,,,,,,,간장,192783,,각재,492745,,건강원제품,31805,,고무관및파이프,148759,,고령토(채굴),...,,고무도포직물,78810,,고구마전분,6416,,골판지상자,3959546,,골판지원지,2550461,,고추가루,268070,,고추가루,309333,,고장력철근,2661555
가정용금속제주방가구,73678,TRUE,,,,,,,각재,515767,,가황촉진제,13112,,거실및서재용목재가구,421340,,고무가공기계,67330,,고구마전분,9964,,고무도포사,5415,,계전기,226318,,골판지,721739,,골판지상자,4055165,,고장력철근,2461551,,고장력철근,1959807,,고압차단기(1000v이상),804603
가정용고정식조명장치,243940,TRUE,,,,,,,가황촉진제,11691,,가죽제신발부분품,84397,,개인위생용솔,77841,,고로슬래그시멘트,329233,,계전기,241116,,고무관및파이프,119562,,계산관련기기의전용부품,36778,,골뱅이통조림,53846,,골판지,945974,,고압차단기(1000v이상),1293794,,고압차단기(1000v이상),1006593,,고압배전반(전압1000Ｖ이상),1536827
가정용가습기,45043,TRUE,,,,,,,가죽제신발부분품,50368,,가죽장화,28049,,강화마루,...,,고령토(채굴),...,,계산관련기기의전용부품,34767,,고무가공기계,64429,,계란및새알가공품,314051,,곡물혼합분말및반죽,642748,,골뱅이통조림,60794,,고압배전반(전압1000v이상),1471150,,고압배전반(전압1000v이상),1629464,,고순도이소프탈산,X
가정용가스보일러,240355,TRUE,,,,,,,가죽장화,38232,,가죽장갑,31638,,강괴,375201,,고구마전분,8699,,계란및새알가공품,211824,,고로슬래그시멘트,790830,,경트럭,...,,고추장,354769,,곡물혼합분말및반죽,813984,,고순도이소프탈산,X,,고순도이소프탈산,X,,고밀도폴리에틸렌(HDPE),4862231
가정및상업용저울,71015,TRUE,,,,,,,가죽장갑,19272,,가죽운동화,171316,,강관연결구류,2189178,,계전기,214040,,경트럭,...,,고령토(채굴),...,,경질중유(벙커A유),...,,고추가루,216252,,고추장,448194,,고밀도폴리에틸렌(HDPE),4386651,,고밀도폴리에틸렌(HDPE),3685461,,고무호스,798380
가위,48148,TRUE,,,,,,,가죽운동화,139460,,가죽슬리퍼,...,,강관가공품,4408651,,계산관련기기의전용부품,33480,,경질중유(벙커A유),...,,고구마전분,7225,,경유,43283178,,고장력철근,2443664,,고추가루,242212,,고무호스,851629,,고무호스,883992,,고무패킹,1817984
가스총,1116,TRUE,,,,,,,가죽슬리퍼,...,,가죽샌달,20095,,갑각류냉동품,25803,,계란및새알가공품,258142,,경유,47605423,,계전기,235732,,경운기,66215,,고압차단기(1000v이상),1622927,,고장력철근,2791097,,고무패킹,1810675,,고무패킹,1782204,,고무직물,17403
가스용접및절단기,55020,TRUE,,,,,,,가죽샌달,22901,,가죽및신발제조기계,14986,,감압밸브,223177,,경트럭,...,,경운기,58042,,계산관련기기의전용부품,29382,,경승용차,2142321,,고압배전반(전압1000v이상),1612768,,고압차단기(1000v이상),1480872,,고무직물,X,,고무직물,X,,고무줄및밴드,56211
가스오븐레인지,132880,TRUE,,,,,,,가죽및신발제조기계,39829,,가죽등산화,37554,,감광성반도체소자,882756,,경질중유(벙커A유),...,,경승용차,...,,계란및새알가공품,230173,,경버스,...,,고순도이소프탈산,526054,,고압배전반(전압1000v이상),1376176,,고무줄및밴드,59966,,고무줄및밴드,55091,,고무젖꼭지,6376
가스레인지,230423,TRUE,,,,,,,가죽등산화,20799,,"가죽,가방및신발제조업",3920162,,갈바륨강판,...,,경유,47876606,,경버스,...,,경트럭,...,,경궤조,...,,고밀도폴리에틸렌(HDPE),4108307,,고순도이소프탈산,X,,고무젖꼭지,29586,,고무젖꼭지,6640,,고무장화,44387
가스난로,42729,TRUE,,,,,,,"가죽,가방및신발제조업",3506511,,가정용환풍기,34157,,간판및광고진열물(비전기식),318243,,경운기,56888,,경궤조,...,,경질중유(벙커A유),...,,경강선및피아노선,504439,,고무호스,1015643,,고밀도폴리에틸렌(HDPE),3940068,,고무장화,26779,,고무장화,29119,,고무장갑,75431
가소제,473358,TRUE,,,,,,,가정용환풍기,33136,,가정용품덮개,3607,,간장,306359,,경승용차,...,,경강선및피아노선,486993,,경유,44242971,,견편조물,151319,,고무패킹,1660357,,고무호스,776892,,고무장갑,101133,,고무장갑,79916,,고무자석,X
가성소다,253256,TRUE,,,,,,,가정용품덮개,7945,,가정용펌프,110386,,각재,514279,,경버스,...,,견편조물,150395,,경운기,58815,,견사및견방사,...,,고무직물,X,,고무패킹,1732004,,고무자석,4859,,고무자석,5602,,고무스펀지및발포성제품,323969
가방부착용철물,31820,TRUE,,,,,,,가정용펌프,64341,,가정용전자레인지,358623,,가황촉진제,7675,,경궤조,...,,견사및견방사,...,,경승용차,...,,견과가공품,186304,,고무줄및밴드,80123,,고무직물,X,,고무스펀지및발포성제품,318251,,고무스펀지및발포성제품,300453,,고무보트,X
가발제조용원사,14191,TRUE,,,,,,,가정용전자레인지,365495,,가정용전기청소기,538660,,가죽제신발부분품,65266,,경강선및피아노선,535839,,견과가공품,134898,,경버스,...,,건축용안전유리,897620,,고무젖꼭지,29322,,고무줄및밴드,66101,,고무보트,26848,,고무보트,28420,,고무벨트,259635
가발,25236,TRUE,,,,,,,가정용전기청소기,654661,,가정용전기식식기건조기,20004,,가죽장화,23440,,견편조물,131821,,건축용금속공작물,1464774,,경궤조,...,,건축용금속공작물,1473412,,고무장화,26181,,고무젖꼭지,30604,,고무벨트,255119,,고무벨트,270306,,고무및플라스틱제품제조업,72451220
가단주물,107338,TRUE,,,,,,,가정용전기식식기건조기,17838,,가정용전기식난방기기의부품,29909,,가죽장갑,43715,,견과가공품,116285,,건조채소,77209,,경강선및피아노선,409826,,건조채소,70043,,고무장갑,87991,,고무장화,38604,,고무및플라스틱제품제조업,66973854,,고무및플라스틱제품제조업,67789616,,고무및플라스틱가공기계부품,26290
"가눈썹,가수염및유사물품",2505,TRUE,,,,,,,가정용전기식난방기기의부품,17561,,가정용전기밥솥,302238,,가죽운동화,198039,,건축용금속공작물,1403833,,건설용크레인,72532,,견편조물,145175,,건설용크레인,64871,,고무자석,11848,,고무장갑,83663,,고무및플라스틱가공기계부품,56257,,고무및플라스틱가공기계부품,52860,,고무매트,397835
가구용플라스틱제품,66731,TRUE,,,,,,,가정용전기밥솥,331432,,가정용전기믹서기,59137,,가죽슬리퍼,...,,건조채소,78591,,건설용천연모래,335513,,견사및견방사,...,,건설용천연모래,346728,,고무스펀지및발포성제품,268771,,고무자석,11519,,고무매트,274912,,고무매트,294551,,고무도포직물,46036
가구용철물,123439,TRUE,,,,,,,가정용전기믹서기,60051,,가정용재봉기,8862,,가죽샌달,30515,,건설용크레인,68502,,건설용쇄석(석회쇄석제외),972495,,견과가공품,150207,,건설용쇄석(석회쇄석제외),1109645,,고무보트,57279,,고무스펀지및발포성제품,285606,,고무도포직물,49989,,고무도포직물,50003,,고무도포사,X
가구및기타제품제조업,9910978,TRUE,,,,,,,가정용재봉기,...,,가정용이동식조명기구,28505,,가죽및신발제조기계,17974,,건설용천연모래,362878,,건설용석제품,195586,,건축용금속공작물,1417682,,건설용석제품,227226,,고무벨트,299752,,고무보트,41272,,고무도포사,X,,고무도포사,X,,고무관및파이프,131170
가공합판,361708,TRUE,,,,,,,가정용이동식조명기구,24466,,가정용유리제품,90128,,가죽등산화,47553,,건설용쇄석(석회쇄석제외),1002174,,건설용기계부품,3031446,,건조채소,80092,,건설용기계부품,2618372,,고무및플라스틱제품제조업,66948104,,고무벨트,250906,,고무관및파이프,183650,,고무관및파이프,125351,,고무가공기계,105980
가공운모및제품,22363,TRUE,,,,,,,가정용유리제품,75538,,가정용온풍기,15241,,"가죽,가방및신발제조업",3869199,,건설용석제품,204037,,건물용철물,329413,,건설용크레인,60086,,건물용철물,500195,,고무및플라스틱가공기계부품,76766,,고무및플라스틱제품제조업,67483745,,고무가공기계,76151,,고무가공기계,82764,,고로슬래그시멘트,708502
가공슬레이트및유사품(석재),...,TRUE,,,,,,,가정용온풍기,61154,,가정용압형제품(알루미늄제),46847,,가정용환풍기,31928,,건설용기계부품,3259825,,건물용철문,120682,,건설용천연모래,337030,,건물용철문,127401,,고무매트,283580,,고무및플라스틱가공기계부품,46056,,고로슬래그시멘트,833325,,고로슬래그시멘트,749366,,고령토(채굴),6977
가공사,362491,TRUE,,,,,,,가정용압형제품(알루미늄제),72226,,가정용압형제품(스테인레스제),245990,,가정용품덮개,824,,건물용철물,349936,,건물용안전유리,592265,,건설용쇄석(석회쇄석제외),1178214,,건물석,23227,,고무도포직물,68722,,고무매트,294628,,고령토(채굴),21663,,고령토(채굴),5700,,고구마전분,31221
가공및정제염,64774,TRUE,,,,,,,가정용압형제품(스테인레스제),227547,,가정용식기세척기,219321,,가정용펌프,99993,,건물용철문,146315,,건물석,13908,,건설용석제품,355271,,건과자류,522474,,고무도포사,5243,,고무도포직물,58580,,고구마전분,13911,,고구마전분,24611,,계전기,322804
,,,,,,,,,가정용식기세척기,110105,,가정용세탁기,2024353,,가정용전자레인지,333793,,건물석,4228,,건과자류,336380,,건설용기계부품,2842450,,건강원제품,86350,,고무관및파이프,106667,,고무도포사,X,,계전기,180770,,계전기,214355,,계산관련기기의전용부품,19559
,,,,,,,,,가정용세탁기,2273080,,가정용선풍기,22138,,가정용전기청소기,594933,,건과자류,318257,,건강원제품,85777,,건물용철물,382960,,거실및서재용목제가구,389751,,고무가공기계,121827,,고무관및파이프,89215,,계산관련기기의전용부품,29448,,계산관련기기의전용부품,25154,,계란및새알가공품,588491
,,,,,,,,,가정용선풍기,44930,,가정용살균및살충제,145605,,가정용전기식식기건조기,34057,,건강원제품,84875,,거실및서재용목재가구,284036,,건물용철문,131486,,개인위생용솔,187325,,고로슬래그시멘트,891270,,고무가공기계,81639,,계란및새알가공품,406181,,계란및새알가공품,429990,,경트럭,X
,,,,,,,,,가정용살균및살충제,136114,,가정용비전기식휴대용조리기기,42945,,가정용전기식난방기기의부품,47739,,거실및서재용목제가구,387962,,개인위생용솔,99347,,건물용안전유리,697741,,강화마루,47280,,고령토(채굴),8298,,고로슬래그시멘트,896383,,경트럭,X,,경트럭,X,,경질중유(벙커A유),X
,,,,,,,,,가정용비전기식휴대용조리기기,87660,,가정용비전기식조리및난방기기의부품,183029,,가정용전기밥솥,332356,,개인위생용솔,84157,,강화마루,...,,건물석,20001,,강괴,296952,,고구마전분,15953,,고령토(채굴),24990,,경질중유(벙커A유),X,,경질중유(벙커A유),X,,경유,35238353
,,,,,,,,,가정용비전기식조리및난방기기의부품,162162,,가정용라디오,8537,,가정용전기믹서기,94166,,강화마루,...,,강괴,313306,,건과자류,425022,,강관연결구류,2452539,,계전기,226574,,고구마전분,17871,,경유,39851844,,경유,37149630,,경운기,110489
,,,,,,,,,가정용라디오,6245,,가정용도자기,145694,,가정용재봉기,9233,,강괴,93523,,강관연결구류,2657171,,건강원제품,76420,,강관가공품,6255569,,계산관련기기의전용부품,22344,,계전기,202804,,경운기,72691,,경운기,75482,,경승용차,3617394
,,,,,,,,,가정용도자기,132158,,가정용기름보일러,46058,,가정용이동식조명기구,42331,,강관연결구류,2537971,,강관가공품,6289710,,거실및서재용목재가구,397328,,갑각류냉동품,63617,,계란및새알가공품,365239,,계산관련기기의전용부품,27605,,경승용차,3016607,,경승용차,6898701,,경버스,X
,,,,,,,,,가정용기름보일러,46891,,가정용금속제주방가구,134064,,가정용유리제품,109969,,강관가공품,6762514,,갑각류냉동품,41507,,개인위생용솔,132660,,감압밸브,451681,,경트럭,X,,계란및새알가공품,426988,,경버스,X,,경버스,X,,경궤조,X
,,,,,,,,,가정용금속제주방가구,139402,,가정용고정식조명장치,448276,,가정용온풍기,17021,,갑각류냉동품,46618,,감압밸브,334924,,강화마루,20550,,감광성반도체소자,609821,,경질중유(벙커A유),X,,경트럭,X,,경궤조,X,,경궤조,X,,경강선및피아노선,519462
,,,,,,,,,가정용고정식조명장치,387173,,가정용가죽제품,93257,,가정용압형제품(알루미늄제),56430,,감압밸브,270247,,감광성반도체소자,575105,,강괴,333248,,갈바륨강판,184524,,경유,23026914,,경질중유(벙커A유),X,,경강선및피아노선,510786,,경강선및피아노선,522574,,견편조물,135180
,,,,,,,,,가정용가죽제품,153770,,가정용가습기,57655,,가정용압형제품(스테인레스제),309402,,감광성반도체소자,679330,,갈바륨강판,170425,,강관연결구류,2580065,,간판및광고진열물(비전기식),411808,,경운기,64799,,경유,30909152,,견편조물,194097,,견편조물,161114,,견사및견방사,X
,,,,,,,,,가정용가습기,56683,,가정용가스보일러,305126,,가정용식기세척기,399539,,갈바륨강판,181875,,간판및광고진열물(비전기식),406140,,강관가공품,5677839,,간장,380368,,경승용차,2070794,,경운기,49836,,견사및견방사,X,,견사및견방사,X,,견과가공품,269693
,,,,,,,,,가정용가스보일러,263488,,가정및상업용저울,54420,,가정용세탁기,1545687,,간판및광고진열물(비전기식),398172,,간장,348970,,갑각류냉동품,47223,,각재,600644,,경버스,X,,경승용차,1960016,,견과가공품,269340,,견과가공품,278845,,건축용안전유리,570468
,,,,,,,,,가정및상업용저울,52255,,가위,19881,,가정용선풍기,29141,,간장,318965,,각재,685974,,감압밸브,526729,,가황촉진제,27650,,경궤조,X,,경버스,X,,건축용안전유리,590084,,게임기컨트롤러,X,,건축용비내화요업제품,7048
,,,,,,,,,가위,17527,,가스총,...,,가정용살균및살충제,145057,,각재,673624,,가황촉진제,183188,,감광성반도체소자,480105,,가죽제신발부분품,136525,,경강선및피아노선,465353,,경궤조,X,,건축용비내화요업제품,7134,,건축용안전유리,567983,,건축용금속공작물,2560407
,,,,,,,,,가스용접및절단기,115010,,가스용접및절단기,145845,,가정용비전기식휴대용조리기기,53605,,가황촉진제,209552,,가죽제신발부분품,145444,,갈바륨강판,153700,,가죽장화,35751,,견편조물,191786,,경강선및피아노선,479039,,건축용금속공작물,2009168,,건축용비내화요업제품,6340,,건조채소,95735
,,,,,,,,,가스오븐레인지,150379,,가스오븐레인지,88923,,가정용비전기식조리및난방기기의부품,201102,,가죽제신발부분품,133801,,가죽장화,37552,,간판및광고진열물(비전기식),358016,,가죽장갑,21748,,견사및견방사,X,,견편조물,187389,,건조채소,90780,,건축용금속공작물,2153248,,건설ㆍ광업기계및장비수리,192499
,,,,,,,,,가스및화학운반선,...,,가스및화학운반선,7826660,,가정용라디오,3957,,가죽장화,58122,,가죽장갑,10069,,간장,329726,,가죽슬리퍼,...,,견과가공품,234740,,견사및견방사,X,,건설ㆍ광업용기계및장비수리,163044,,건조채소,89437,,건설용크레인,156273
,,,,,,,,,가스레인지,214687,,가스레인지,241397,,가정용도자기,141642,,가죽장갑,15159,,가죽슬리퍼,13440,,각재,651620,,가죽샌달,32333,,건축용안전유리,605379,,견과가공품,277093,,건설용크레인,111876,,건설ㆍ광업용기계및장비수리,170075,,건설용천연모래,367928
,,,,,,,,,가스난로,16768,,가스난로,16946,,가정용기름보일러,62290,,가죽슬리퍼,22079,,가죽샌달,26338,,가황촉진제,37222,,가죽및신발제조기계,35575,,건축용비내화요업제품,8768,,건축용안전유리,628588,,건설용천연모래,287434,,건설용크레인,118182,,건설용쇄석(석회쇄석제외),1312663
,,,,,,,,,가스공급계기,44405,,가스공급계기,49838,,가정용금속제주방가구,113638,,가죽샌달,35584,,가죽및신발제조기계,27527,,가죽제신발부분품,141913,,가죽등산화,251397,,건축용금속공작물,1578461,,건축용비내화요업제품,8610,,건설용쇄석(석회쇄석제외),1470410,,건설용천연모래,234574,,건설용석제품,349899
,,,,,,,,,가소제,560353,,가소제,863195,,가정용고정식조명장치,495990,,가죽및신발제조기계,43957,,가죽등산화,254124,,가죽장화,23034,,"가죽,가방및신발제조업",5358489,,건조채소,89966,,건축용금속공작물,1944763,,건설용석제품,290705,,건설용쇄석(석회쇄석제외),1366030,,건설용기계부품,3232942
,,,,,,,,,가방부착용철물,46226,,가방부착용철물,36261,,가정용가죽제품,96848,,가죽등산화,85238,,"가죽,가방및신발제조업",5216048,,가죽장갑,23782,,가정용환풍기,82040,,건설ㆍ광업용기계및장비수리,160820,,건조채소,122233,,건설용기계부품,3325707,,건설용석제품,278362,,건반악기부품,X
,,,,,,,,,가발제조용원사,12633,,가발제조용원사,16674,,가정용가습기,61670,,"가죽,가방및신발제조업",5004843,,가정용환풍기,33007,,가죽슬리퍼,10561,,가정용품덮개,...,,건설용크레인,133677,,건설ㆍ광업용기계및장비수리,212425,,건반악기부품,X,,건설용기계부품,2940779,,건반악기,X
,,,,,,,,,가발및유사제품,11587,,가발및유사제품,14209,,가정용가스보일러,366087,,가정용환풍기,39618,,가정용펌프,84102,,가죽샌달,28556,,가정용펌프,85778,,건설용천연모래,467033,,건설용크레인,144995,,건물용철물,681968,,건반악기부품,X,,건물용철물,708237
,,,,,,,,,가라기난,...,,가라기난,...,,가정및상업용저울,53200,,가정용품덮개,...,,가정용전자레인지,301328,,가죽및신발제조기계,28959,,가정용전자레인지,229056,,건설용쇄석(석회쇄석제외),1371551,,건설용천연모래,452276,,건물용철문,474850,,건물용철물,665224,,건물용철문,381962
,,,,,,,,,가단주물,114337,,가단주물,227470,,가위,19305,,가정용펌프,137051,,가정용전기청소기,448707,,가죽등산화,264231,,가정용전기청소기,610355,,건설용석제품,317308,,건설용쇄석(석회쇄석제외),1377595,,건물석,25170,,건물용철문,440541,,건물석,31668
,,,,,,,,,가금류포장육,228218,,가금류포장육,296667,,가스총,...,,가정용전자레인지,309931,,가정용전기식식기건조기,39815,,"가죽,가방및신발제조업",5403246,,가정용전기식식기건조기,38290,,건설용기계부품,2326717,,건설용석제품,289806,,건과자류,725302,,건물석,24277,,건과자류,676633
,,,,,,,,,"가금류소지시,통조림및병조림",99870,,"가금류소지시,통조림및병조림",8786,,가스용접및절단기,112013,,가정용전기청소기,466977,,가정용전기식난방기기의부품,85725,,가정용환풍기,62321,,가정용전기식난방기기의부품,63881,,건반악기부품,3309,,건설용기계부품,2734379,,건강원제품,84578,,건과자류,596557,,건강원제품,175626
,,,,,,,,,가구제조업,8290687,,가구제조업,8318964,,가스오븐레인지,233583,,가정용전기식식기건조기,51527,,가정용전기밥솥,402452,,가정용품덮개,...,,가정용전기밥솥,621597,,건반악기,X,,건반악기부품,X,,거실및서재용목제가구,616540,,건강원제품,78607,,거실및서재용목제가구,554603
,,,,,,,,,가구용플라스틱제품,71997,,가구용플라스틱제품,55748,,가스및화학운반선,7438921,,가정용전기식난방기기의부품,81310,,가정용전기믹서기,406235,,가정용펌프,61435,,가정용전기믹서기,520050,,건물용철물,533509,,건반악기,X,,개인위생용솔,155755,,거실및서재용목제가구,649485,,개인위생용솔,119346
,,,,,,,,,가구용철물,165145,,가구용철물,168329,,가스레인지,254162,,가정용전기밥솥,392242,,가정용재봉기,...,,가정용전자레인지,316758,,가정용이동식조명기구,50179,,건물용철문,206971,,건물용철물,647502,,강화마루,125675,,개인위생용솔,142336,,강화마루,100384
,,,,,,,,,가공합판,294329,,가공합판,358832,,가스난로,14007,,가정용전기믹서기,284846,,가정용이동식조명기구,55024,,가정용전기청소기,507685,,가정용유리제품,135804,,건물석,16106,,건물용철문,354184,,강선수리,218263,,강화마루,138738,,강선수리,422591
,,,,,,,,,가공및정제염,72284,,가공및정제염,63374,,가스공급계기,60990,,가정용재봉기,...,,가정용유리제품,144048,,가정용전기식식기건조기,22255,,가정용온풍기,10267,,건과자류,705894,,건물석,28061,,강괴,180989,,강선수리,208511,,강괴,64844
