기타궐련,,,,,,,...,,,...,X,X,X,X,X
섬유제품제조업;의복제외,,,,12915913,13781731,14161532,18422813,17799106,17846572,18020436,17465319,16869326,16459226,15901181,16667056
방적용면,11350,45207,54605,9104,44434,29710,44480,65318,53445,55531,64698,X,X,X,X
순면사,742485,630869,486013,565988,598539,668946,927193,720815,688658,652506,636576,503102,567836,389536,445663
면혼방사,227160,263298,192136,166326,131567,171063,277104,207693,216472,180677,180979,235714,222706,217192,164204
방적용모,6552,12561,8606,...,...,...,...,10227,76307,99989,25784,28906,31263,X,30299
순소모사,,,,60000,62966,57385,51723,40609,46020,42779,53318,48052,41020,31024,24636
혼방소모사,,,,79707,85243,99427,54896,50215,48782,53222,42824,33349,30231,23167,13689
순방모사,,,,70106,31906,49418,33079,48128,51539,76156,89531,69972,82885,102270,92594
혼방방모사,,,,54875,62319,85571,99639,90486,80637,72845,65559,59969,61910,64806,40162
재생섬유사,24449,26141,4431,54783,67385,94996,109166,110108,109895,111500,132778,155851,111006,132472,119710
순합성섬유사,,,,234704,273720,145005,151871,184955,294785,196210,111319,135379,129655,101503,90914
혼방합성섬유사,,,,222163,129214,109392,179287,308486,251868,342998,425219,446269,412586,339077,310022
재봉사,435156,413123,282955,120854,112276,106062,115906,126334,136498,120021,62678,66506,64608,67790,73121
편물사,,,,13293,19058,38396,50517,61583,54271,80048,101407,105685,88189,97680,79097
커버링사,,,89422,114597,169526,227207,257011,245146,293182,268693,217810,181672,145539,129528,131149
기타가공사,,,186881,186528,143366,161322,358308,352866,315278,253795,201298,212865,191291,180747,179960
견사및견방사,...,...,...,...,...,,,...,...,...,X,X,X,X,X
순면직물,359809,361979,267685,168084,142029,155125,253178,265172,233722,251283,313033,353503,342116,258638,360903
혼방면직물,285394,183177,212908,209790,227780,259879,280659,228589,200682,229965,264723,211048,233332,250803,219856
순소모직물,,,,118520,122574,87451,93382,52215,60857,42782,56531,63586,56067,54018,47453
혼방소모직물,,,,108703,150457,142281,104757,66758,82483,92709,57994,57321,61917,57326,37149
순방모직물,,,,17823,39033,37229,31962,29780,22701,21912,37496,21252,21269,32658,16490
혼방방모직물,,,,59906,37410,45747,46988,50838,62254,53714,36729,29254,25499,17942,20736
비스코스직물,,,,50556,101425,63764,72832,95058,77658,83555,37483,45883,42215,36725,17950
아세테이트직물,,,,118440,87775,116248,107517,38376,68913,60515,27533,X,23455,43032,27425
순합성섬유직물,,,,851425,1135824,1122719,1348486,1408607,1295412,1282322,1101480,1094604,1078517,988162,751521
혼방합성섬유직물,174308,,,868720,883543,854797,1345004,1392209,1321407,1315043,1209083,1242278,1184470,995290,967771
순견직물,,,,89377,56575,58515,55563,47901,41291,33452,31585,29971,35682,27382,8654
혼방견직물,,,,33884,19588,2130,2062,4703,41958,9987,11561,10733,17306,24503,29572
마및기타식물성직물,23779,11528,13192,18828,6902,7695,12337,10944,9318,4422,8010,6781,7420,5697,X
파일직물,244235,231312,197352,185700,163019,165530,319272,275024,216026,195827,252520,247201,251566,228808,271344
유리섬유직물,58132,76348,74171,69938,62553,94734,134516,132537,122008,133401,126181,93690,80365,91322,105290
기타특수직물,98568,96071,93578,96131,146728,126847,290965,215483,202792,119767,125746,117484,121163,265445,195789
이불,248061,236158,270055,228400,258633,286681,357102,347529,351038,414387,409909,434209,431371,479036,532030
담요,215298,187510,157633,135426,173056,149881,98057,115637,73038,65416,45790,27687,28009,10674,4637
타월(직물),126408,145824,144568,125899,141373,155595,147735,153846,159561,173598,182875,182282,184767,179067,163756
침구용카바,87575,93747,144151,71309,92848,108280,102147,106546,79877,122339,151187,155478,162885,135625,87908
베개및유사제품,,,,21614,25417,14498,20520,22988,32881,35135,58294,66590,56132,37855,52411
기타침구관련제품,47618,51212,60898,26042,11030,11311,16016,14480,11648,36905,49271,20835,23278,39676,37019
자수제품및자수용재료,,,,59162,66512,71092,80897,,,68567,37911,41895,35641,43525,49279
커튼및유사제품,,,,112986,105481,116034,200303,179911,207174,281096,388185,393154,433855,416235,514119
텐트,64825,36638,38034,27241,40338,13011,25663,17150,30242,32808,25511,35506,36343,42167,101614
천막및덮개(직물),424750,548835,502577,476194,543895,518979,681112,497749,460056,497333,475268,431305,420987,442267,552790
기타캔버스제품,24673,35596,30863,26944,22461,29842,21794,25790,38134,34839,23472,18227,22874,21395,23621
직물포대,233836,253339,268588,185247,238635,199797,259451,205598,247376,254921,223250,226246,202307,195823,203100
낙하산,11332,9968,11551,...,...,...,...,...,...,...,X,X,X,X,X
차량의자카바,707507,667730,790352,708280,678278,678687,827623,934741,832418,1139093,1423413,1444345,1253482,1134255,1292691
청소용포(직물),68369,81273,63722,70465,58251,60547,82687,78356,111603,119761,163167,128760,129858,118017,183830
가정용품덮개,18481,29866,13665,7945,3607,824,...,,...,...,X,X,X,X,6175
기타직물제품,,,,74138,81412,95573,187874,204360,262287,284204,324862,376118,436483,535494,948622
견편조물,,,,92034,97192,98175,131821,150395,145175,151319,191786,187389,194097,161114,135180
면편조물,,,,153456,129770,171431,196648,209160,182573,140818,163348,123785,124481,89795,159206
인조섬유편조물,,,,319049,295639,363326,424562,495460,540421,510621,460325,415530,429000,479329,373286
기타편조물,,,,142628,121654,138290,100914,72084,51015,50604,50796,58097,50481,53921,65031
섬유사염색,250126,251572,205587,179886,183761,187234,227152,199655,199837,243537,225263,215765,195871,145204,124190
직물염색,1482548,1250749,1156541,950753,1038886,1057907,1441145,1376501,1364397,1316691,1237707,1105653,1139931,1147431,942085
의복및직물제품의염색,,,,,,,,,,,56102,49275,39337,57676,106144
직물원단날염,336532,193091,309681,273225,286351,283086,311093,392752,429301,361946,371260,331083,303907,270498,257481
의복및직물제품의날염,23295,33615,44111,40659,54942,57409,50373,79437,44551,52051,52382,50503,36682,30311,30777
섬유호부처리,26218,26780,32049,29146,34389,49753,63758,45783,50643,48696,38788,48244,47250,53591,48382
섬유기타가공,139964,120458,91774,44330,50883,46516,55198,57493,59272,22816,33787,19845,22765,37146,16460
카페트,,,,,,111358,117613,124040,74540,122580,108941,102012,89241,103716,118696
마루덮개및유사제품,,,,,,129522,168197,110028,101871,103718,108281,112501,107771,82591,87758
끈및로프(식물성섬유),7004,9832,9179,49368,30525,26040,38056,42383,42696,36049,36557,47648,58183,66670,58801
끈(합성섬유),,,,27527,28282,31210,30300,26820,27073,26428,29590,30629,36626,34561,36373
로프(합성섬유),,,,132002,192513,182619,225972,210675,214982,220301,201052,184860,166551,148864,140457
어망,94388,84721,76307,57754,60911,53497,90425,76350,101968,112133,103019,88190,116178,93439,106398
기타망,34477,42709,64007,62507,63397,74925,93686,112689,118416,119213,111614,136636,123528,146540,138780
끈가공품,60651,74243,76920,58959,49943,40981,38410,41316,40329,45832,56238,57220,56778,62555,72687
세폭직물,247076,231083,254970,172227,154501,152679,204773,231639,211645,210377,231577,204691,210743,223478,234750
부직포,,,,577019,652440,575865,870001,803016,970529,1058582,973854,874926,890668,824107,962128
펠트,,,,59967,71861,50581,92011,110601,101872,143484,157620,160769,181436,208165,219459
부직포제품,296215,312661,389097,333914,359512,453946,665435,580480,568061,481768,445606,453494,474557,494736,831245
타이어코드및타이어직물,530867,594899,712242,549054,753931,954267,1182766,859490,907780,772530,655600,645293,338771,413177,409770
고무도포사,9283,12737,12824,11261,6518,18441,11320,...,5415,3538,5243,X,X,X,X
기타특수사,,,,,,,,,,,37730,42308,40394,38266,18865
비닐도포직물,61591,89844,127988,153737,132618,127900,141920,126608,91609,121363,101315,100623,103308,100465,106865
고무도포직물,51167,60920,66959,60520,54016,44280,55987,67551,78810,86598,68722,58580,49989,50003,46036
기타도포및적층직물,201679,151352,143976,136228,101410,116545,214398,245492,336716,400862,334333,254892,309001,310043,321618
워딩(솜)제품,135507,139915,164883,131484,172361,224747,428943,540152,595947,539118,409683,412728,401737,408317,332409
편조제품(의복및의복액세서리제외),,,,17897,...,...,...,...,10021,11525,X,X,X,X,X
레이스원단및망직물(편직된것),144263,164350,169189,95549,127020,102544,169930,124686,109360,92131,105886,87121,94239,66854,66764
직물제필터,137773,143440,185193,179371,149327,155452,113129,116637,205815,173223,111405,140621,154257,175714,246375
기타섬유제품,53907,62934,57741,32126,31004,29967,68062,69288,35610,49242,79747,87593,185575,141169,152148
"의복,의복액세서리및모피제품제조업",,,,12097392,13335581,15128251,16391699,15912093,16208335,16012912,15556311,15036594,14403307,14191325,15725618
남자및소년용정장,693629,682182,1234736,603603,1072535,1326309,1147878,708010,1564330,1619901,1133578,976027,881895,656133,536447
남자및소년용코트,150267,46221,13854,11841,7280,6057,17411,...,22881,29724,X,23252,X,X,6826
남자및소년용자켓및점퍼,759309,1068957,1011394,1287150,1516595,1594292,971092,655274,767134,708243,1059197,822316,870584,839026,1588539
남자및소년용바지,605918,425314,405840,287548,324198,245901,174295,218482,68446,75694,93148,73162,65970,67596,143115
여자및소녀용정장,1750042,1867620,1775300,2281411,2598010,2587750,3118071,3096586,3043957,2830510,3164081,3006692,2885662,2032581,1984595
여자및소녀용코트,155633,112861,73430,64673,53590,98404,67683,86131,56355,79934,231155,250388,268682,237471,110207
여자및소녀용자켓및점퍼,1150365,1230478,1524873,1309307,1173519,1467848,1617523,1700276,1434221,1270717,1621364,1668977,1251133,1908095,2939461
여자및소녀용치마,259573,185704,150927,130083,103698,93403,91177,95576,55669,71496,122079,165448,176192,138455,62135
여자및소녀용바지,338147,268603,351894,276621,298311,240802,175498,164164,91389,118797,77311,58141,76353,68968,104997
남자및소년용속옷,41969,106835,163586,90202,128388,82800,89816,120115,140066,167541,56469,64212,61985,73140,113414
남자및소년용내복및잠옷,21094,23211,18003,5809,13703,15693,19390,14021,18479,23019,25807,31502,22468,11749,10583
여자및소녀용속옷,131363,185970,86187,126436,137665,139965,37402,41498,44156,32558,98690,96011,88205,96139,114229
여자용보정의류,233322,185161,205194,225773,273376,281784,313610,322826,308643,294744,169753,142499,140127,106865,162309
여자및소녀용내복및잠옷,42510,43409,36523,25368,20149,18753,21390,15362,31776,19359,7279,15620,10577,9755,72243
한복,16532,15799,21903,8784,6017,11198,8736,6313,16123,16574,28513,17276,14863,11139,6147
남성용직물셔츠,,589810,540619,563504,564080,523899,497980,513775,691133,380438,399062,758908,674884,734577,427626
남성용니트셔츠(니트원단구입),,117839,128690,156892,129949,249925,200034,208251,192283,163876,103576,86275,58586,63266,64226
여성용직물블라우스및셔츠,,445138,566410,437465,419606,471609,812508,903044,752342,808881,647797,667073,700833,783535,916602
여성용니트블라우스및셔츠(니트원단구입),,274978,361159,269586,280464,831250,606745,663531,633686,561829,504424,272464,424037,463360,374830
학생용교복,50909,53921,46166,122260,111320,152605,146315,155531,103138,167561,213689,198779,210550,214702,194591
"사무,작업및위생용의복",270962,267976,297171,264534,390786,377758,434273,499351,458120,512316,581675,619711,632252,805553,1089581
운동복,665239,680756,584561,615308,708711,1005192,1919679,2229377,2087064,2323871,1838288,1915441,1649840,1750838,2137585
남자용가죽의복,,,,25448,18987,30831,62355,28552,...,...,38233,37466,34615,29940,23891
여자용가죽의복,,,,128606,65976,50926,44788,38867,30285,39517,57593,64220,70955,69340,63274
유아용의복및부속품,334807,281258,237412,328724,292097,351571,333302,359532,362323,499183,784100,779064,767226,913978,786233
기타봉제의복,13798,18921,14782,41005,47435,56699,105160,108280,88686,65841,98658,75707,75695,136064,80769
천연모피의복,112943,126923,197490,101194,82408,162945,213576,230839,187543,195527,191796,176708,189369,164780,133836
기타천연모피제품,10787,14208,28747,9216,23816,...,...,...,...,16101,X,X,X,X,7556
남자용속옷(편직결합),133165,141291,86926,145963,68038,137018,63711,64528,70345,71097,39145,26657,18449,16240,3003
여자용속옷(편직결합),127859,153278,63501,71348,44834,66529,112002,121197,124310,125982,76732,50483,61861,115741,88816
유아용내의(편직결합),44346,21679,9516,7456,6821,...,...,...,45500,41141,40793,59517,61331,56476,54027
남자용셔츠(편직결합),222883,209272,111290,73946,65985,76636,137681,163507,318368,361382,233619,135173,203193,213108,106941
여자용셔츠및블라우스(편직결합),,,,,,,,,,,,,,,137116
남자용스웨터(편직결합),250666,133837,218844,103104,209646,399104,96626,124029,97621,90321,113626,81576,97500,61988,54971
여자용스웨터(편직결합),510757,518298,562697,399665,600027,506617,622465,414771,486041,577580,177238,177485,232048,200217,159977
기타남성용편조외의(편직결합),12248,16324,33969,23708,26812,52738,255648,112317,229720,41379,19284,38013,31518,26044,X
기타여성용편조외의(편직결합),115998,29408,114932,157438,151191,130658,292085,243206,167857,127397,153636,83738,100114,115525,45308
스타킹,116634,80535,76108,49571,57602,75068,79463,76282,73828,71291,78723,69221,67731,50495,36536
양말,457703,406230,392102,266642,238347,221080,253051,232175,188158,222821,186051,193578,214704,181581,145504
장갑(편직결합),130029,135767,167163,129774,182771,135823,222564,232870,260936,268378,284621,274223,243827,215242,247199
기타편조제품,,,,20794,21407,56275,17823,13204,19542,20039,16758,25280,22005,16776,40990
모자,138492,129092,106859,73439,110898,109351,135128,136696,106536,114818,107283,121423,123300,111162,89668
섬유장갑,12328,16936,30245,87343,77542,51739,65419,76830,59745,60784,54580,65442,55301,63257,38472
가죽장갑,39875,37965,31671,19272,31638,43715,15159,10069,23782,21748,28148,18670,17160,17689,8753
넥타이,,,,116708,104809,80339,50719,48295,29664,27485,31408,17661,26010,20601,6009
스카프,,,,36149,45435,52473,47546,27555,65896,65734,85447,76829,75994,64320,33907
벨트(허리띠),50461,49489,45241,14700,18464,32656,15382,8776,11510,9258,9767,16959,14764,15827,24961
손수건,1364,21740,7879,...,...,...,39946,46893,21713,20927,19365,34471,30815,30750,27886
기타의복악세서리,18858,71332,23323,25797,52025,50698,25720,26248,42788,36267,24788,23415,24143,26181,13654
의류부분품,126887,124279,162634,100285,61663,76549,78220,72467,51691,68291,88654,87164,82543,91919,102632
"가죽,가방및신발제조업",4772355,4388955,3996133,3506511,3920162,3869199,5004843,5216048,5403246,5358489,5256457,4856942,4823751,4653278,3663682
소가죽,1554195,1413458,965904,913118,1040125,1056141,1296725,1412469,1317604,1403369,1082734,939864,905308,867039,747750
돼지가죽,47668,30236,28452,22231,31228,16468,24761,24701,18130,16882,X,X,X,X,X
면양또는산양(염소)의가죽,122008,58469,48351,50188,59598,55271,48721,43223,39199,...,X,X,X,X,X
기타동물가죽,11071,12736,14731,11592,22290,11961,18667,20210,15723,18695,64605,12369,14318,X,X
재생가죽,,...,...,,,,...,...,...,,X,X,X,X,X
기타특수가공가죽,...,...,9401,19280,17778,62140,30813,30540,153828,72648,51027,33691,37033,34827,19340
천연모피(유연처리또는완성가공한것),...,2644,10441,5538,12601,9120,13540,10885,11615,5355,2889,X,X,X,X
인조모피,79692,42862,37019,81650,18786,21252,...,...,...,...,X,X,X,X,X
핸드백,255294,274871,237565,188060,246953,256407,688766,627770,642648,673321,858649,743908,757413,991367,552981
지갑,120687,102520,102073,94402,102712,115145,66541,163353,242865,286779,178201,192528,207663,110278,52521
